Elapsed Sec,Evacuee Count
0.3399999,0
0.6799995,0
1.019999,0
1.339999,0
1.679999,0
2.019998,0
2.339998,0
2.679998,0
3.019997,0
3.339997,0
3.679997,0
4.019997,0
4.339996,0
4.679996,0
5.019996,0
5.339995,0
5.679995,0
6.019995,0
6.339994,0
6.679994,0
7.019994,0
7.339993,0
7.679993,0
8.019993,0
8.34,0
8.680008,0
9.020016,0
9.340023,0
9.680031,0
10.02004,0
10.34005,0
10.68005,0
11.02006,0
11.34007,0
11.68008,0
12.02008,0
12.34009,0
12.6801,0
13.02011,0
13.34011,0
13.68012,0
14.02013,0
14.34014,0
14.68015,0
15.02015,0
15.34016,0
15.68017,0
16.02018,0
16.34018,0
16.68019,0
17.0202,0
17.34021,0
17.68021,0
18.02022,0
18.34023,0
18.68024,0
19.02024,0
19.34025,0
19.68026,0
20.02027,0
20.34027,0
20.68028,0
21.02029,0
21.3403,0
21.68031,0
22.02031,0
22.34032,0
22.68033,0
23.02034,0
23.34034,0
23.68035,0
24.02036,0
24.34037,0
24.68037,0
25.02038,0
25.34039,0
25.6804,0
26.0204,0
26.34041,0
26.68042,0
27.02043,0
27.34044,0
27.68044,0
28.02045,0
28.34046,0
28.68047,0
29.02047,0
29.34048,0
29.68049,0
30.0205,0
30.3405,0
30.68051,0
31.02052,0
31.34053,0
31.68053,0
32.02054,0
32.34055,0
32.68056,0
33.02057,0
33.34057,0
33.68058,0
34.02059,0
34.3406,0
34.6806,0
35.02061,0
35.34062,0
35.68063,0
36.02063,0
36.34064,0
36.68065,0
37.02066,0
37.34066,0
37.68067,0
38.02068,0
38.34069,0
38.68069,0
39.0207,0
39.34071,0
39.68072,0
40.02073,0
40.34073,0
40.68074,0
41.02075,0
41.34076,0
41.68076,0
42.02077,0
42.34078,0
42.68079,0
43.02079,0
43.3408,0
43.68081,0
44.02082,0
44.34082,0
44.68083,0
45.02084,0
45.34085,0
45.68085,0
46.02086,0
46.34087,0
46.68088,0
47.02089,0
47.34089,0
47.6809,0
48.02091,0
48.34092,0
48.68092,0
49.02093,0
49.34094,0
49.68095,0
50.02095,0
50.34096,0
50.68097,0
51.02098,0
51.34098,0
51.68099,0
52.021,0
52.34101,0
52.68102,0
53.02102,0
53.34103,0
53.68104,0
54.02105,0
54.34105,0
54.68106,0
55.02107,0
55.34108,0
55.68108,0
56.02109,0
56.3411,0
56.68111,0
57.02111,0
57.34112,0
57.68113,0
58.02114,0
58.34114,0
58.68115,0
59.02116,0
59.34117,0
59.68118,0
60.02118,0
60.34119,0
60.6812,0
61.02121,0
61.34121,0
61.68122,0
62.02123,0
62.34124,0
62.68124,0
63.02125,0
63.34126,0
63.68127,0
64.02127,0
64.34122,0
64.68116,0
