Elapsed Sec,Evacuee Count
0.4999997,0
7.159994,0
10.38005,0
12.02008,0
13.06011,0
13.94013,0
14.76015,0
15.62017,0
16.42019,0
17.2202,0
18.04022,0
18.84024,0
19.62026,0
20.48028,0
21.3003,0
22.14032,0
22.98034,0
23.94036,0
24.96038,0
25.9204,0
26.88042,0
27.92045,0
28.92047,0
30.0405,0
31.28053,0
32.40055,0
33.40057,0
34.3406,0
35.26062,0
36.16064,0
37.06066,0
37.96068,0
38.8407,0
39.74072,0
40.64074,0
41.50076,0
42.38078,0
43.2808,0
44.28082,0
45.24084,0
46.14087,0
47.22089,0
48.32092,0
49.34094,0
50.28096,0
51.22098,0
52.161,0
53.26103,0
54.46106,0
55.64108,0
56.88111,0
58.04114,0
59.10116,0
60.20119,0
61.28121,0
62.22123,0
63.28126,0
64.30122,0
65.30106,0
66.48086,0
67.66066,0
68.86046,0
70.02026,0
71.18007,0
72.1999,0
73.23972,0
74.25955,0
75.19939,0
76.05925,0
77.03909,0
77.97893,0
78.89877,0
79.9186,0
81.17839,0
82.3182,0
83.29803,0
84.27787,0
85.33769,0
86.17755,0
86.99741,0
88.03724,0
89.01707,0
90.0369,0
91.03674,0
91.99657,0
92.85643,0
93.6163,0
94.49615,0
95.37601,0
96.15588,0
96.89575,0
97.7756,0
98.69545,0
99.45532,0
100.2152,0
101.155,0
102.0349,0
102.8148,0
103.6546,0
104.7744,0
106.0542,0
107.154,0
108.5138,0
109.5736,0
110.5135,0
111.4733,0
112.3932,0
113.253,0
114.0529,0
114.8727,0
115.6526,0
116.4125,0
117.1923,0
117.9322,0
118.6721,0
119.452,0
120.2118,0
120.9717,0
121.7316,0
122.5314,0
123.2913,0
124.0512,0
124.7911,0
125.5709,0
126.3308,0
127.0907,0
127.9505,0
128.8107,0
129.7509,0
130.7911,0
131.7113,0
132.5715,0
133.4517,0
134.3919,0
135.2721,0
136.1323,0
136.9724,0
137.8126,0
138.6328,0
139.493,0
140.3132,0
141.1933,0
142.1535,0
143.5939,0
144.7741,0
146.9546,0
148.3949,0
149.3951,0
150.2353,0
151.0154,0
151.9156,0
152.6958,0
153.436,0
154.2761,0
155.1963,0
156.1165,0
157.1768,0
158.237,0
159.2372,0
160.2174,0
161.0576,0
161.8978,0
162.6779,0
163.4181,0
164.1382,0
164.8584,0
165.6186,0
166.3587,0
167.1389,0
167.9591,0
168.8593,0
169.6194,0
170.3796,0
171.1397,0
